timestamp,driving_style,road_type,traffic_condition,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-05-22T07:53:18.652047,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1096.5,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
2025-05-22T07:53:23.214498,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1008.75,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
2025-05-22T07:53:23.648406,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1033.5,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
2025-05-22T07:53:24.064651,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1041.75,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
2025-05-22T07:53:24.510834,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1047.0,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
2025-05-22T07:53:24.933109,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1057.25,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
2025-05-22T07:53:25.362216,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1048.75,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
2025-05-22T07:53:25.779879,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1043.25,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
2025-05-22T07:53:26.210086,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1039.5,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
2025-05-22T07:53:26.624031,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1045.5,14.117647058823529,0.0,54,3.5294117647058822,37,10,15.5,7.51,35,-3.90625,6.25,-2.34375,0.0,0.140544,0.645,0.63,2.7898374914168,7.0588235294117645
