timestamp,RPM,THROTTLE_POS,FUEL_PRESSURE,SPEED,ENGINE_LOAD,ABSOLUTE_LOAD,COOLANT_TEMP,INTAKE_TEMP,AMBIANT_AIR_TEMP,OIL_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,BAROMETRIC_PRESSURE,RUN_TIME,CONTROL_MODULE_VOLTAGE,RELATIVE_THROTTLE_POS,THROTTLE_POS_B,RELATIVE_ACCEL_POS,FUEL_LEVEL,FUEL_STATUS,FUEL_RAIL_PRESSURE_VAC,FUEL_RAIL_PRESSURE_DIRECT,FUEL_RAIL_PRESSURE_ABS,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,FUEL_TYPE,ETHANOL_PERCENT,O2_SENSORS,O2_B1S1,O2_B1S2,O2_B2S1,O2_B2S2,O2_S1_WR_VOLTAGE,O2_S1_WR_CURRENT,COMMANDED_EGR,EGR_ERROR,EVAP_VAPOR_PRESSURE,CATALYST_TEMP_B1S1,CATALYST_TEMP_B1S2,STATUS,DISTANCE_W_MIL,DISTANCE_SINCE_DTC_CLEAR,TIME_SINCE_DTC_CLEARED,WARMUPS_SINCE_DTC_CLEAR,OBD_COMPLIANCE
2025-05-08T12:36:03.082858,879.25,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
2025-05-08T12:36:14.108743,861.75,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
2025-05-08T12:36:15.613533,859.5,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
2025-05-08T12:36:17.118562,873.0,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
2025-05-08T12:36:18.623565,865.25,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
2025-05-08T12:36:20.128600,852.75,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
2025-05-08T12:36:21.633636,857.0,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
2025-05-08T12:36:23.136127,849.25,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
2025-05-08T12:36:24.641178,860.75,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
2025-05-08T12:36:26.144088,853.0,13.333333333333334,54,0.0,2.7450980392156863,1807.0588235294117,54,31,-22,-22,15.5,5.3500000000000005,31,18,4608.0,4.6080000000000005,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,"('Closed loop, using oxygen sensor feedback to determine fuel mix', 'Closed loop, using oxygen sensor feedback to determine fuel mix')",364.032,46080.0,46080.0,-4.6875,7.8125,-3.125,1.5625,0.140544,Hybrid Ethanol,7.0588235294117645,"((), (False, False, True, True), (False, False, True, True))",0.09,0.635,0.09,0.32,2.819623102159152,-127.984375,7.0588235294117645,-85.9375,1152.0,420.8,420.8,<obd.OBDResponse.Status object at 0x1019a41a0>,4608.0,4608.0,4608.0,18.0,Not OBD compliant
