timestamp,driving_style,road_type,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-05-21T09:52:47.807480,UNKNOWN_STYLE,UNKNOWN_ROAD,1909.25,23.529411764705884,27.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
2025-05-21T09:52:52.095349,UNKNOWN_STYLE,UNKNOWN_ROAD,2211.5,22.745098039215687,40.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
2025-05-21T09:52:52.600291,UNKNOWN_STYLE,UNKNOWN_ROAD,2284.75,24.705882352941178,42.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
2025-05-21T09:52:53.104128,UNKNOWN_STYLE,UNKNOWN_ROAD,2434.5,24.705882352941178,44.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
2025-05-21T09:52:53.609186,UNKNOWN_STYLE,UNKNOWN_ROAD,2533.5,25.098039215686274,46.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
2025-05-21T09:52:54.110561,UNKNOWN_STYLE,UNKNOWN_ROAD,2662.75,25.098039215686274,48.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
2025-05-21T09:52:54.611936,UNKNOWN_STYLE,UNKNOWN_ROAD,2733.25,18.03921568627451,49.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
2025-05-21T09:52:55.114273,UNKNOWN_STYLE,UNKNOWN_ROAD,2461.5,16.470588235294116,48.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
2025-05-21T09:52:55.619373,UNKNOWN_STYLE,UNKNOWN_ROAD,2127.75,19.215686274509803,48.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
2025-05-21T09:52:56.124485,UNKNOWN_STYLE,UNKNOWN_ROAD,2098.25,25.88235294117647,49.0,54,22.352941176470587,39,13,23.0,48.32,68,1.5625,1.5625,0.0,1.5625,0.140544,0.76,0.86,2.448523689631495,7.0588235294117645
