timestamp,driving_style,road_type,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-05-15T07:46:53.521890,UNKNOWN_STYLE,UNKNOWN_ROAD,1147.25,14.509803921568627,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:46:57.998006,passive,UNKNOWN_ROAD,1126.75,14.509803921568627,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:46:58.503088,passive,UNKNOWN_ROAD,1116.0,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:46:59.008151,passive,UNKNOWN_ROAD,1121.75,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:46:59.513222,passive,UNKNOWN_ROAD,1096.5,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:00.018267,passive,UNKNOWN_ROAD,1100.75,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:00.523381,passive,UNKNOWN_ROAD,1109.5,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:01.028418,passive,UNKNOWN_ROAD,1104.75,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:01.530846,passive,UNKNOWN_ROAD,1094.75,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:02.031496,passive,UNKNOWN_ROAD,1082.75,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:02.698273,passive,UNKNOWN_ROAD,1081.25,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:03.199784,passive,UNKNOWN_ROAD,1093.75,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:03.701837,passive,UNKNOWN_ROAD,1090.0,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:04.204890,passive,UNKNOWN_ROAD,1096.5,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:04.706220,passive,UNKNOWN_ROAD,1096.0,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:05.211295,passive,UNKNOWN_ROAD,1100.75,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:05.716374,passive,UNKNOWN_ROAD,1106.5,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:06.220663,passive,UNKNOWN_ROAD,1083.0,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:06.725737,passive,UNKNOWN_ROAD,1081.75,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:07.230828,passive,UNKNOWN_ROAD,1087.0,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:07.735957,passive,main,1087.25,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:08.237320,passive,main,1074.25,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:08.742370,passive,main,1082.25,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
2025-05-15T07:47:09.247424,passive,main,1089.0,14.117647058823529,0.0,54,4.313725490196078,43,16,15.5,8.08,34,-4.6875,7.03125,-1.5625,0.0,0.140544,0.13,0.095,2.741496910048066,7.0588235294117645
