timestamp,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-05-14T17:42:03.931520,787.25,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:04.603644,784.75,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:05.108694,780.75,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:05.612976,779.25,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:06.117022,783.5,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:06.619087,775.0,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:07.124039,771.5,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:07.629838,779.25,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:08.134751,784.25,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:08.639774,777.5,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:09.144807,773.0,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:09.647759,779.0,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:10.152785,777.75,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:10.657815,750.25,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:11.162492,734.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:11.666446,774.75,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:12.167995,777.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:12.668580,775.25,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:13.171411,792.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:13.676337,786.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:14.177644,754.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:14.682583,763.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:15.187617,768.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:15.692625,744.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:16.194056,742.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:16.694261,773.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:17.231307,772.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:17.736345,769.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:18.236841,772.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:18.741876,758.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:19.246478,763.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:19.747527,760.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:20.251977,757.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:20.752529,762.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:21.257471,760.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:21.758082,760.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:22.260760,770.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:22.762265,762.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:23.266065,753.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:23.771067,762.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:24.276102,763.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:24.779167,756.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:25.284172,761.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:25.789196,764.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:26.293238,756.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:26.796308,761.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:27.301315,757.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:27.806345,765.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:28.310739,754.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:28.812239,764.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:29.317245,764.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:29.822258,756.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:30.363941,748.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:30.868972,750.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:31.373973,750.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:31.877515,760.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:32.382430,761.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:32.883131,763.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:33.391295,753.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:33.895124,752.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
