timestamp,RPM,ENGINE_LOAD,ABSOLUTE_LOAD,COOLANT_TEMP,INTAKE_TEMP,OIL_TEMP,INTAKE_PRESSURE,BAROMETRIC_PRESSURE,CONTROL_MODULE_VOLTAGE,THROTTLE_POS,FUEL_PRESSURE,FUEL_RAIL_PRESSURE_VAC,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,COMMANDED_EQUIV_RATIO,O2_SENSORS,O2_B1S1,SPEED
2025-05-07T17:14:43.746631,767.75,2.3529411764705883,1807.0588235294117,77,31,-22,30,18,4.6080000000000005,12.549019607843137,54,364.032,-3.90625,12.5,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,13.0
2025-05-07T17:14:49.632524,2229.0,22.745098039215687,1807.0588235294117,78,31,-22,86,18,4.6080000000000005,23.529411764705884,54,364.032,0.0,5.46875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,41.0
2025-05-07T17:14:55.194057,2208.75,17.254901960784313,1807.0588235294117,79,30,-22,70,18,4.6080000000000005,22.745098039215687,54,364.032,-3.125,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,56.0
2025-05-07T17:15:00.744017,1788.0,14.901960784313726,1807.0588235294117,81,29,-22,61,18,4.6080000000000005,15.686274509803921,54,364.032,2.34375,3.90625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,58.0
2025-05-07T17:15:06.307051,1705.75,6.2745098039215685,1807.0588235294117,82,29,-22,33,18,4.6080000000000005,17.647058823529413,54,364.032,-3.90625,3.90625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,54.0
2025-05-07T17:15:11.866620,1582.25,7.450980392156863,1807.0588235294117,83,29,-22,61,18,4.6080000000000005,19.215686274509803,54,364.032,-5.46875,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,51.0
2025-05-07T17:15:17.689996,1560.5,13.72549019607843,1807.0588235294117,85,28,-22,75,18,4.6080000000000005,21.568627450980394,54,364.032,-0.78125,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,53.0
2025-05-07T17:15:23.238907,1631.0,11.372549019607844,1807.0588235294117,86,28,-22,40,18,4.6080000000000005,20.0,54,364.032,-1.5625,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,51.0
2025-05-07T17:15:29.211290,2075.75,5.490196078431373,1807.0588235294117,87,27,-22,57,18,4.6080000000000005,25.88235294117647,54,364.032,-0.78125,1.5625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,52.0
2025-05-07T17:15:34.768955,2271.5,10.588235294117647,1807.0588235294117,88,27,-22,23,18,4.6080000000000005,14.901960784313726,54,364.032,0.0,3.125,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,48.0
2025-05-07T17:15:40.487376,1014.0,2.3529411764705883,1807.0588235294117,89,27,-22,28,18,4.6080000000000005,14.509803921568627,54,364.032,-12.5,9.375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,25.0
2025-05-07T17:15:46.029264,1968.75,11.372549019607844,1807.0588235294117,89,27,-22,68,18,4.6080000000000005,24.705882352941178,54,364.032,-3.125,3.90625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,39.0
2025-05-07T17:15:51.561030,2582.75,16.862745098039216,1807.0588235294117,88,26,-22,63,18,4.6080000000000005,16.862745098039216,54,364.032,0.0,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,44.0
2025-05-07T17:15:57.160002,1165.0,2.7450980392156863,1807.0588235294117,86,26,-22,27,18,4.6080000000000005,12.941176470588236,54,364.032,-1.5625,8.59375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,20.0
2025-05-07T17:16:02.768503,2958.75,18.431372549019606,1807.0588235294117,86,26,-22,49,18,4.6080000000000005,21.568627450980394,54,364.032,-4.6875,3.125,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,45.0
2025-05-07T17:16:09.396920,1697.25,3.5294117647058822,1807.0588235294117,88,26,-22,24,18,4.6080000000000005,13.72549019607843,54,364.032,0.0,5.46875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,33.0
2025-05-07T17:16:14.955316,1306.0,3.9215686274509802,1807.0588235294117,88,26,-22,45,18,4.6080000000000005,18.03921568627451,54,364.032,-9.375,7.8125,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,29.0
2025-05-07T17:16:21.109008,2141.5,6.2745098039215685,1807.0588235294117,88,26,-22,25,18,4.6080000000000005,14.509803921568627,54,364.032,0.0,5.46875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,23.0
2025-05-07T17:16:26.678432,1972.5,14.509803921568627,1807.0588235294117,87,26,-22,65,18,4.6080000000000005,22.352941176470587,54,364.032,-0.78125,3.90625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,38.0
2025-05-07T17:16:32.372658,2701.75,8.627450980392156,1807.0588235294117,87,25,-22,23,18,4.6080000000000005,15.294117647058824,54,364.032,0.0,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,42.0
2025-05-07T17:16:37.927199,1504.5,3.5294117647058822,1807.0588235294117,87,25,-22,41,18,4.6080000000000005,18.823529411764707,54,364.032,-5.46875,4.6875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,25.0
2025-05-07T17:16:43.494144,2864.5,12.941176470588236,1807.0588235294117,87,25,-22,30,18,4.6080000000000005,15.686274509803921,54,364.032,0.0,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,34.0
2025-05-07T17:16:49.078041,2446.25,10.588235294117647,1807.0588235294117,87,24,-22,49,18,4.6080000000000005,16.470588235294116,54,364.032,0.0,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,43.0
2025-05-07T17:16:54.646694,1318.75,2.7450980392156863,1807.0588235294117,87,24,-22,24,18,4.6080000000000005,14.901960784313726,54,364.032,-2.34375,5.46875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,21.0
2025-05-07T17:17:00.613001,2397.0,7.8431372549019605,1807.0588235294117,87,24,-22,49,18,4.6080000000000005,17.254901960784313,54,364.032,0.0,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,41.0
2025-05-07T17:17:06.248874,1441.0,4.313725490196078,1807.0588235294117,87,24,-22,24,18,4.6080000000000005,14.509803921568627,54,364.032,-11.71875,6.25,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,24.0
2025-05-07T17:17:11.916528,1950.75,12.156862745098039,1807.0588235294117,87,24,-22,62,18,4.6080000000000005,21.96078431372549,54,364.032,-1.5625,3.90625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,37.0
2025-05-07T17:17:17.925906,2109.25,4.313725490196078,1807.0588235294117,87,24,-22,22,18,4.6080000000000005,14.117647058823529,54,364.032,0.0,4.6875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,20.0
2025-05-07T17:17:23.453653,869.5,3.5294117647058822,1807.0588235294117,87,24,-22,66,18,4.6080000000000005,21.568627450980394,54,364.032,-3.90625,8.59375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,25.0
2025-05-07T17:17:29.019818,3452.5,7.450980392156863,1807.0588235294117,87,24,-22,26,18,4.6080000000000005,15.294117647058824,54,364.032,0.0,3.90625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,45.0
2025-05-07T17:17:34.606486,2217.0,5.882352941176471,1807.0588235294117,86,24,-22,74,18,4.6080000000000005,27.45098039215686,54,364.032,-2.34375,3.125,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,55.0
2025-05-07T17:17:41.496320,2471.5,5.490196078431373,1807.0588235294117,87,23,-22,22,18,4.6080000000000005,14.901960784313726,54,364.032,0.0,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,53.0
2025-05-07T17:17:47.062660,2058.25,4.313725490196078,1807.0588235294117,87,24,-22,22,18,4.6080000000000005,14.117647058823529,54,364.032,0.0,6.25,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,43.0
2025-05-07T17:17:53.032449,2010.0,12.549019607843137,1807.0588235294117,86,24,-22,55,18,4.6080000000000005,18.431372549019606,54,364.032,-9.375,6.25,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,35.0
2025-05-07T17:17:58.596595,2562.25,25.098039215686274,1807.0588235294117,86,23,-22,94,18,4.6080000000000005,36.470588235294116,54,364.032,-1.5625,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,60.0
2025-05-07T17:18:04.148791,2950.25,6.2745098039215685,1807.0588235294117,86,23,-22,23,18,4.6080000000000005,15.294117647058824,54,364.032,0.0,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,42.0
2025-05-07T17:18:09.711846,1315.0,3.1372549019607843,1807.0588235294117,86,23,-22,29,18,4.6080000000000005,19.215686274509803,54,364.032,-3.90625,4.6875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,27.0
2025-05-07T17:18:15.302172,2722.75,26.274509803921568,1807.0588235294117,87,23,-22,73,18,4.6080000000000005,16.862745098039216,54,364.032,0.0,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,57.0
2025-05-07T17:18:21.103167,2212.5,4.705882352941177,1807.0588235294117,87,23,-22,22,18,4.6080000000000005,14.509803921568627,54,364.032,0.0,4.6875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,42.0
2025-05-07T17:18:26.738048,2317.75,9.019607843137255,1807.0588235294117,87,23,-22,35,18,4.6080000000000005,19.607843137254903,54,364.032,-5.46875,5.46875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,38.0
2025-05-07T17:18:32.538533,3072.25,25.49019607843137,1807.0588235294117,87,22,-22,27,18,4.6080000000000005,18.823529411764707,54,364.032,-7.03125,1.5625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,58.0
2025-05-07T17:18:38.112092,2186.25,4.313725490196078,1807.0588235294117,87,22,-22,22,18,4.6080000000000005,14.509803921568627,54,364.032,0.0,4.6875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,44.0
2025-05-07T17:18:43.813810,721.75,2.3529411764705883,1807.0588235294117,87,23,-22,29,18,4.6080000000000005,14.509803921568627,54,364.032,0.78125,10.15625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,19.0
2025-05-07T17:18:49.402237,3340.5,9.411764705882353,1807.0588235294117,87,23,-22,33,18,4.6080000000000005,21.568627450980394,54,364.032,-7.8125,3.90625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,47.0
2025-05-07T17:18:54.949500,1304.0,2.7450980392156863,1807.0588235294117,87,22,-22,23,18,4.6080000000000005,14.901960784313726,54,364.032,6.25,5.46875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,20.0
2025-05-07T17:19:00.605358,3172.25,7.0588235294117645,1807.0588235294117,87,22,-22,32,18,4.6080000000000005,18.431372549019606,54,364.032,0.0,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,41.0
2025-05-07T17:19:06.217929,1546.25,3.5294117647058822,1807.0588235294117,87,22,-22,25,18,4.6080000000000005,12.156862745098039,54,364.032,-12.5,9.375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,10.0
2025-05-07T17:19:12.025070,738.0,1.9607843137254901,1807.0588235294117,88,23,-22,28,18,4.6080000000000005,12.156862745098039,54,364.032,-3.90625,16.40625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:19:17.572644,783.0,1.9607843137254901,1807.0588235294117,88,23,-22,28,18,4.6080000000000005,12.156862745098039,54,364.032,-5.46875,18.75,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:19:23.191939,750.5,1.9607843137254901,1807.0588235294117,89,24,-22,28,18,4.6080000000000005,12.156862745098039,54,364.032,-7.03125,19.53125,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:19:28.737856,764.75,1.9607843137254901,1807.0588235294117,89,24,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-7.8125,19.53125,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:19:34.327486,777.5,1.9607843137254901,1807.0588235294117,89,24,-22,28,18,4.6080000000000005,12.156862745098039,54,364.032,-8.59375,18.75,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:19:39.927773,768.5,1.9607843137254901,1807.0588235294117,89,25,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-7.03125,18.75,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:19:45.536984,805.75,1.9607843137254901,1807.0588235294117,89,25,-22,39,18,4.6080000000000005,16.470588235294116,54,364.032,-10.9375,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,9.0
2025-05-07T17:19:51.204845,1869.75,8.627450980392156,1807.0588235294117,89,25,-22,32,18,4.6080000000000005,18.823529411764707,54,364.032,-7.03125,7.8125,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,21.0
2025-05-07T17:19:56.755725,2670.5,22.352941176470587,1807.0588235294117,89,25,-22,76,18,4.6080000000000005,22.352941176470587,54,364.032,-0.78125,3.125,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,44.0
2025-05-07T17:20:02.330283,2153.75,4.313725490196078,1807.0588235294117,90,24,-22,22,18,4.6080000000000005,14.117647058823529,54,364.032,0.0,4.6875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,42.0
2025-05-07T17:20:08.469815,854.5,1.9607843137254901,1807.0588235294117,90,24,-22,34,18,4.6080000000000005,12.156862745098039,54,364.032,-1.5625,11.71875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,12.0
2025-05-07T17:20:14.092576,737.5,1.9607843137254901,1807.0588235294117,90,24,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-3.125,16.40625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:20:20.636538,766.25,1.9607843137254901,1807.0588235294117,90,25,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-5.46875,17.96875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:20:26.163863,763.0,1.9607843137254901,1807.0588235294117,90,25,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-5.46875,17.96875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:20:31.738150,747.0,1.9607843137254901,1807.0588235294117,91,25,-22,28,18,4.6080000000000005,12.156862745098039,54,364.032,-4.6875,17.96875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:20:37.287960,748.0,1.9607843137254901,1807.0588235294117,91,26,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-3.90625,17.1875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:20:42.904360,758.25,1.9607843137254901,1807.0588235294117,92,26,-22,28,18,4.6080000000000005,12.156862745098039,54,364.032,-3.90625,16.40625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:20:48.501870,756.75,1.9607843137254901,1807.0588235294117,92,26,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-3.90625,16.40625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:20:54.098762,749.0,1.9607843137254901,1807.0588235294117,92,27,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-3.125,15.625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:20:59.673968,745.75,1.9607843137254901,1807.0588235294117,93,27,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-2.34375,15.625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:05.239361,757.0,1.9607843137254901,1807.0588235294117,93,27,-22,28,18,4.6080000000000005,12.156862745098039,54,364.032,-0.78125,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:11.889463,746.75,1.9607843137254901,1807.0588235294117,94,28,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,0.0,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:17.463800,762.75,1.9607843137254901,1807.0588235294117,94,28,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-1.5625,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:23.384481,742.5,1.9607843137254901,1807.0588235294117,94,28,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-0.78125,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:28.933497,756.25,1.9607843137254901,1807.0588235294117,95,29,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-1.5625,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:35.282680,757.25,1.9607843137254901,1807.0588235294117,95,29,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-1.5625,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:40.821126,760.75,1.9607843137254901,1807.0588235294117,95,30,-22,28,18,4.6080000000000005,12.156862745098039,54,364.032,-0.78125,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:46.434355,758.0,1.9607843137254901,1807.0588235294117,95,30,-22,28,18,4.6080000000000005,12.156862745098039,54,364.032,0.78125,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:51.930250,768.5,1.9607843137254901,1807.0588235294117,95,30,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-0.78125,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:21:57.497692,792.75,1.9607843137254901,1807.0588235294117,93,31,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,1.5625,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:22:03.064419,803.25,1.9607843137254901,1807.0588235294117,92,31,-22,26,18,4.6080000000000005,12.156862745098039,54,364.032,-0.78125,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:22:08.614829,758.25,1.9607843137254901,1807.0588235294117,91,31,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,0.0,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:22:14.271757,772.75,1.5686274509803921,1807.0588235294117,91,32,-22,26,18,4.6080000000000005,12.156862745098039,54,364.032,-3.125,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:22:19.847319,1707.5,6.2745098039215685,1807.0588235294117,92,32,-22,48,18,4.6080000000000005,20.0,54,364.032,-4.6875,6.25,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,30.0
2025-05-07T17:22:26.224972,2518.0,16.470588235294116,1807.0588235294117,93,31,-22,27,18,4.6080000000000005,18.431372549019606,54,364.032,-3.125,2.34375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,48.0
2025-05-07T17:22:31.697996,1796.75,3.9215686274509802,1807.0588235294117,93,30,-22,28,18,4.6080000000000005,17.647058823529413,54,364.032,-19.53125,4.6875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,41.0
2025-05-07T17:22:37.261608,932.5,1.9607843137254901,1807.0588235294117,92,30,-22,26,18,4.6080000000000005,12.549019607843137,54,364.032,-2.34375,8.59375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,16.0
2025-05-07T17:22:43.051574,1595.25,7.0588235294117645,1807.0588235294117,92,29,-22,48,18,4.6080000000000005,20.392156862745097,54,364.032,-2.34375,4.6875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,30.0
2025-05-07T17:22:48.613234,2182.0,7.450980392156863,1807.0588235294117,92,29,-22,23,18,4.6080000000000005,14.509803921568627,54,364.032,0.0,4.6875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,24.0
2025-05-07T17:22:54.230603,1628.0,3.5294117647058822,1807.0588235294117,92,29,-22,24,18,4.6080000000000005,12.941176470588236,54,364.032,0.0,7.8125,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,14.0
2025-05-07T17:22:59.773839,935.0,1.9607843137254901,1807.0588235294117,92,29,-22,27,18,4.6080000000000005,12.549019607843137,54,364.032,-6.25,10.15625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,7.0
2025-05-07T17:23:06.714854,990.5,2.3529411764705883,1807.0588235294117,92,29,-22,25,18,4.6080000000000005,12.549019607843137,54,364.032,-1.5625,11.71875,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:23:12.239804,745.0,1.5686274509803921,1807.0588235294117,93,29,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,3.125,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:23:18.030834,752.0,1.5686274509803921,1807.0588235294117,94,30,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,-1.5625,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:23:23.537345,740.25,1.5686274509803921,1807.0588235294117,94,30,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,0.78125,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:23:29.170484,737.25,1.5686274509803921,1807.0588235294117,95,31,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,1.5625,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:23:34.849956,725.25,1.5686274509803921,1807.0588235294117,95,31,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,1.5625,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:23:40.397476,735.0,1.5686274509803921,1807.0588235294117,95,31,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,0.78125,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:23:46.174915,755.0,1.5686274509803921,1807.0588235294117,96,32,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,1.5625,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:23:51.734731,733.75,1.5686274509803921,1807.0588235294117,94,32,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,0.78125,14.0625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:23:57.326703,747.75,1.5686274509803921,1807.0588235294117,93,33,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,1.5625,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:24:02.861292,753.75,1.5686274509803921,1807.0588235294117,91,33,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,0.78125,14.84375,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:24:08.429906,748.75,1.5686274509803921,1807.0588235294117,90,34,-22,27,18,4.6080000000000005,12.156862745098039,54,364.032,1.5625,15.625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:24:14.006672,749.5,1.5686274509803921,1807.0588235294117,91,34,-22,26,18,4.6080000000000005,12.156862745098039,54,364.032,-0.78125,15.625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:24:19.559856,0.0,0.7843137254901961,1807.0588235294117,92,35,-22,101,18,4.6080000000000005,16.470588235294116,54,364.032,0.0,15.625,0.140544,"((), (False, False, True, True), (False, False, True, True))",0.09,0.0
2025-05-07T17:24:25.287057,,,,,,,,,,,,,,,,,,
2025-05-07T17:24:34.431177,,,,,,,,,,,,,,,,,,
2025-05-07T17:24:44.260027,,,,,,,,,,,,,,,,,,
