timestamp,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,FUEL_TYPE,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-05-14T17:31:10.580346,1628.0,19.215686274509803,15.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:15.058415,1706.5,14.901960784313726,23.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:16.061163,1623.75,14.117647058823529,21.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:17.065891,1473.0,14.117647058823529,19.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:18.070175,1421.25,14.117647058823529,18.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:19.072840,1374.0,14.509803921568627,17.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:20.077851,1349.5,15.686274509803921,18.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:21.078501,1399.75,17.254901960784313,19.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:22.083520,1714.75,21.96078431372549,25.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:23.085107,2126.75,22.352941176470587,30.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:24.090123,2530.0,16.470588235294116,32.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:25.093373,1822.0,16.862745098039216,32.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:26.098380,1797.25,16.862745098039216,32.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:27.099096,1808.25,15.294117647058824,32.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:28.101143,1748.5,15.294117647058824,31.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
2025-05-14T17:31:29.106180,1703.5,15.294117647058824,30.0,54,12.156862745098039,69,41,24.5,9.32,32,0.0,4.6875,-11.71875,-0.78125,0.140544,Hybrid Ethanol,0.21,0.13,2.7561455710688945,7.0588235294117645
