timestamp,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,FUEL_TYPE,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-05-14T16:22:53.861710,886.0,12.941176470588236,22.0,54,2.7450980392156863,57,23,13.0,5.47,32,-2.34375,7.03125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:22:54.866708,1477.5,14.117647058823529,19.0,54,2.7450980392156863,57,23,13.0,5.47,32,-2.34375,7.03125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:22:55.869157,1380.5,20.392156862745097,18.0,54,2.7450980392156863,57,23,13.0,5.47,32,-2.34375,7.03125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:22:56.872692,1804.25,25.88235294117647,25.0,54,2.7450980392156863,57,23,13.0,5.47,32,-2.34375,7.03125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:22:57.877720,2311.25,30.19607843137255,32.0,54,2.7450980392156863,57,23,13.0,5.47,32,-2.34375,7.03125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:22:58.882402,2686.5,18.431372549019606,35.0,54,2.7450980392156863,57,23,13.0,5.47,32,-2.34375,7.03125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:22:59.887448,1972.0,25.88235294117647,36.0,54,2.7450980392156863,57,23,13.0,5.47,32,-2.34375,7.03125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:00.890697,2261.0,27.84313725490196,42.0,54,2.7450980392156863,57,23,13.0,5.47,32,-2.34375,7.03125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:01.895709,2274.0,15.686274509803921,42.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:03.721408,1917.25,16.862745098039216,45.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:04.726428,1873.75,14.509803921568627,43.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:05.729915,1758.75,14.117647058823529,40.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:06.733533,1692.0,14.117647058823529,38.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:07.738543,1571.0,13.72549019607843,36.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:08.741275,1142.0,13.333333333333334,30.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:09.746293,827.5,12.549019607843137,22.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:10.750102,685.75,12.941176470588236,17.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:11.755129,1206.75,16.862745098039216,16.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:12.760133,1493.0,21.568627450980394,21.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:13.761966,2122.25,30.58823529411765,30.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:14.763909,2534.25,15.294117647058824,33.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:15.765707,1817.25,15.686274509803921,32.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:16.766788,1760.0,14.117647058823529,31.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:17.771810,1630.75,14.117647058823529,28.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:18.773533,1500.0,14.509803921568627,27.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:19.778553,1412.0,13.333333333333334,25.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:20.783440,1290.25,16.862745098039216,23.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:21.788447,1439.75,15.294117647058824,27.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:22.792545,1650.75,24.705882352941178,31.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:23.797559,2021.0,32.94117647058823,38.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:24.802574,2391.5,25.098039215686274,44.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:25.807361,2366.75,15.686274509803921,45.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:26.811052,1971.5,20.784313725490197,46.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:27.812023,2052.5,15.686274509803921,48.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:28.816800,2007.0,14.509803921568627,45.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:29.821796,1869.5,14.117647058823529,42.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:30.823138,1241.75,12.549019607843137,34.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:31.828174,943.0,12.549019607843137,25.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:32.828754,889.5,12.941176470588236,20.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:33.832354,1382.25,20.784313725490197,19.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:34.837375,1853.5,25.88235294117647,27.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:35.842449,2467.25,29.41176470588235,35.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:36.846190,3018.5,16.470588235294116,40.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:37.849044,2237.0,21.568627450980394,40.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:38.850600,2477.25,24.705882352941178,45.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:39.853192,2693.75,21.176470588235293,49.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:40.858189,2131.5,18.823529411764707,48.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:41.862082,2125.5,16.470588235294116,50.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:42.866048,2122.25,14.901960784313726,48.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:43.868181,1989.5,14.509803921568627,46.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:44.869199,1878.5,14.117647058823529,43.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:45.874235,1755.75,14.117647058823529,39.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:46.879259,988.5,12.549019607843137,32.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:47.884193,835.5,12.549019607843137,23.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:48.885007,1070.0,13.333333333333334,20.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:49.885469,1536.75,18.431372549019606,20.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:50.890508,1840.5,20.0,25.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:51.894235,2381.75,27.058823529411764,34.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:52.899231,2981.0,22.352941176470587,40.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:53.902250,2348.25,21.176470588235293,41.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:54.907303,2499.25,24.313725490196077,45.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:55.912315,2675.25,16.862745098039216,48.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:56.916851,2594.5,15.294117647058824,45.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:57.921880,2434.75,14.901960784313726,43.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:58.924599,2288.75,14.901960784313726,40.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:23:59.929647,2057.0,14.509803921568627,36.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:00.934065,1915.75,14.901960784313726,34.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:01.935655,1866.0,16.07843137254902,33.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:02.940687,1987.75,21.176470588235293,36.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:03.945683,2248.0,22.352941176470587,41.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:04.950883,2505.25,16.862745098039216,46.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:05.954606,2546.75,15.294117647058824,46.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:06.959614,2471.0,15.294117647058824,43.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:07.964673,2313.0,14.901960784313726,40.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:08.966831,2202.25,16.07843137254902,39.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:09.967581,2236.25,20.784313725490197,41.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:10.972594,2445.0,23.137254901960784,45.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:11.973365,2726.5,18.431372549019606,50.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:12.978378,2761.5,15.686274509803921,49.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:13.979835,2646.5,15.294117647058824,46.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:14.983532,2543.25,15.294117647058824,44.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:15.988564,2410.5,14.901960784313726,42.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:16.989737,2405.25,17.254901960784313,43.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:17.994773,2428.5,15.294117647058824,43.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:18.995962,2454.75,16.862745098039216,43.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:20.000315,2497.5,18.431372549019606,44.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:21.002163,2657.75,24.313725490196077,49.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:22.005529,2776.25,16.07843137254902,51.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:23.010545,2282.25,24.313725490196077,54.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:24.014522,2453.0,18.03921568627451,58.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:25.016860,2481.0,15.294117647058824,57.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:26.018730,2408.25,15.294117647058824,55.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:27.019153,2341.25,16.862745098039216,54.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:28.024066,2369.75,16.07843137254902,55.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:29.024890,2325.75,14.901960784313726,54.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:30.028313,2273.5,14.901960784313726,52.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:31.029592,2188.25,14.509803921568627,50.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:32.033550,2084.25,14.509803921568627,47.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:33.037428,1919.5,14.117647058823529,44.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:34.042181,1231.25,14.509803921568627,38.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:35.047208,1098.75,12.941176470588236,33.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:36.051128,1868.75,16.470588235294116,32.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:37.055797,1924.75,19.607843137254903,35.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:38.057434,2112.5,20.392156862745097,38.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:39.062465,2353.25,24.313725490196077,43.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:40.066844,2712.0,25.49019607843137,49.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:41.071293,2684.75,16.07843137254902,51.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:42.076292,2280.75,23.529411764705884,54.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:43.078572,2430.25,16.07843137254902,57.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
2025-05-14T16:24:44.083556,2404.75,14.901960784313726,55.0,54,11.764705882352942,77,21,27.0,26.330000000000002,62,-0.78125,-0.78125,-1.5625,0.78125,0.140544,Hybrid Ethanol,0.095,0.07,2.804974441138323,7.0588235294117645
