timestamp,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR,driving_style,time_diff,new_session
2025-05-08 11:16:11.937425,1153.5,14.509803921568627,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.503723,2
2025-05-08 11:16:13.442417,1135.75,14.509803921568627,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504992,2
2025-05-08 11:16:14.947343,1146.25,14.509803921568627,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504926,2
2025-05-08 11:16:16.453598,1138.25,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.506255,2
2025-05-08 11:16:17.954424,1141.5,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.500826,2
2025-05-08 11:16:19.455727,1086.25,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.501303,2
2025-05-08 11:16:20.958676,1100.25,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.502949,2
2025-05-08 11:16:22.463657,1099.25,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504981,2
2025-05-08 11:16:23.968377,1072.0,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.50472,2
2025-05-08 11:16:25.473374,1088.25,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504997,2
2025-05-08 11:16:26.978382,1076.25,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.505008,2
2025-05-08 11:16:28.479719,1081.75,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.501337,2
2025-05-08 11:16:29.982242,1060.5,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.502523,2
2025-05-08 11:16:31.487224,1060.5,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504982,2
2025-05-08 11:16:32.990910,1042.5,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.503686,2
2025-05-08 11:16:34.495016,1049.5,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504106,2
2025-05-08 11:16:35.999396,1060.25,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.50438,2
2025-05-08 11:16:37.504366,1034.0,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.50497,2
2025-05-08 11:16:39.008867,1044.25,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504501,2
2025-05-08 11:16:40.509239,1043.5,14.117647058823527,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.500372,2
2025-05-08 11:16:42.010059,1037.5,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.50082,2
2025-05-08 11:16:43.515022,1023.75,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504963,2
2025-05-08 11:16:45.020036,1035.0,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.505014,2
2025-05-08 11:16:46.521620,1022.5,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.501584,2
2025-05-08 11:16:48.023091,1032.0,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.501471,2
2025-05-08 11:16:49.528089,1026.0,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504998,2
2025-05-08 11:16:51.033095,1013.75,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.505006,2
2025-05-08 11:16:52.538111,1012.5,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.505016,2
