timestamp,driving_style,road_type,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-05-15T14:24:32.926140,UNKNOWN_STYLE,main,872.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:33.431227,UNKNOWN_STYLE,main,887.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:33.935150,UNKNOWN_STYLE,main,892.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:34.440194,UNKNOWN_STYLE,main,880.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:34.944117,UNKNOWN_STYLE,main,891.0,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:35.445237,UNKNOWN_STYLE,main,884.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:35.945845,UNKNOWN_STYLE,main,871.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:36.450852,UNKNOWN_STYLE,main,884.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:36.955918,UNKNOWN_STYLE,main,884.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:37.459240,UNKNOWN_STYLE,main,876.0,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:37.961585,UNKNOWN_STYLE,main,895.0,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:38.466115,UNKNOWN_STYLE,main,868.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:38.970642,UNKNOWN_STYLE,main,885.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:39.476038,mild,main,868.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:39.981143,mild,main,881.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:40.486143,mild,main,875.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:40.991209,mild,main,878.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:41.496280,mild,main,889.5,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:41.997890,mild,main,875.25,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:42.501001,mild,main,873.25,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:43.002312,mild,main,870.5,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:43.507402,mild,main,874.0,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:44.010195,mild,main,870.75,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:44.515300,mild,main,873.5,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:45.018207,mild,main,877.5,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:45.519141,mild,main,877.25,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:46.020880,mild,main,892.75,13.72549019607843,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:46.525971,mild,main,888.25,14.901960784313726,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:47.028844,mild,main,870.0,17.647058823529413,0.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:47.533314,mild,main,1275.75,14.117647058823529,3.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:48.034760,mild,main,1125.5,13.333333333333334,3.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:48.534942,mild,main,777.25,14.901960784313726,3.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:49.038275,mild,main,534.0,17.647058823529413,4.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:49.543370,mild,main,937.0,16.862745098039216,6.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:50.048465,mild,main,852.0,16.07843137254902,9.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:50.553514,mild,main,1091.5,15.686274509803921,11.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:51.055253,mild,main,1168.75,15.294117647058824,11.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:51.558332,mild,main,1307.0,16.862745098039216,12.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:52.063152,mild,main,1473.25,19.215686274509803,14.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:52.564560,mild,main,1766.25,20.0,17.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:53.069186,mild,main,2109.75,20.392156862745097,19.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:53.569381,mild,main,2329.75,14.509803921568627,20.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:54.074471,mild,main,1499.5,16.470588235294116,20.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:54.576937,mild,main,1553.5,20.0,21.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:55.082010,mild,main,1666.75,20.0,23.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:55.587083,mild,main,1832.25,18.431372549019606,25.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:56.087923,mild,main,1931.25,15.294117647058824,26.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:56.593009,mild,main,1869.25,14.509803921568627,24.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:57.098088,mild,main,1792.0,14.117647058823529,23.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:57.599974,mild,main,1642.25,14.117647058823529,21.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:58.104037,mild,main,1478.0,14.117647058823529,20.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:58.609057,mild,main,1081.0,13.333333333333334,20.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:59.114113,mild,main,882.75,13.333333333333334,19.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:24:59.619230,mild,main,747.5,13.72549019607843,18.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:00.124283,mild,main,891.0,13.333333333333334,17.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:00.625616,mild,main,920.25,12.941176470588236,15.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:01.130713,mild,main,822.5,12.941176470588236,14.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:01.635764,mild,main,999.25,13.333333333333334,12.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:02.140880,mild,main,888.25,13.333333333333334,11.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:02.644182,mild,main,819.5,16.470588235294116,11.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:03.146673,mild,main,893.5,18.823529411764707,13.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:03.651745,mild,main,1032.5,18.823529411764707,15.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:04.153282,mild,main,1202.5,24.313725490196077,17.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:04.658372,mild,main,1356.5,27.058823529411764,20.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:05.163449,mild,main,1625.75,27.058823529411764,23.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:05.668900,mild,main,1948.25,28.235294117647058,28.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:06.170689,mild,main,2316.0,28.627450980392158,32.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:06.675407,mild,main,2654.0,23.529411764705884,36.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:07.177155,mild,main,2785.25,15.686274509803921,37.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:07.679112,mild,main,2010.0,18.823529411764707,36.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:08.184196,mild,main,2081.5,21.176470588235293,37.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:08.687123,mild,main,2172.25,24.313725490196077,40.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:09.191856,mild,main,2334.0,24.705882352941178,42.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:09.694381,mild,main,2455.0,22.745098039215687,45.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:10.199413,mild,main,2580.25,21.176470588235293,46.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:10.701151,mild,main,2625.25,19.607843137254903,47.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:11.203541,mild,main,2657.25,18.03921568627451,47.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:11.708133,mild,main,2638.25,17.254901960784313,47.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:12.213241,mild,main,2603.75,15.686274509803921,46.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:12.718305,mild,main,2521.5,15.294117647058824,44.0,54,2.7450980392156863,54,24,16.0,5.55,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:13.223403,mild,main,2428.0,14.901960784313726,42.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:14.489287,mild,main,2081.0,14.509803921568627,36.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:14.990047,mild,main,1935.25,14.509803921568627,35.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:15.494116,mild,main,1318.5,13.333333333333334,33.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:15.999198,mild,main,1004.5,12.941176470588236,29.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:16.502566,mild,main,827.5,12.941176470588236,24.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:17.005929,mild,main,777.5,12.941176470588236,19.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:17.506385,mild,main,909.0,12.941176470588236,14.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:18.010846,mild,main,934.75,12.941176470588236,13.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:18.515943,mild,main,789.75,12.941176470588236,9.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:19.018839,mild,main,818.0,12.941176470588236,4.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:19.523145,mild,main,786.75,16.470588235294116,4.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:20.028240,mild,main,653.25,24.313725490196077,8.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:20.529665,mild,main,1113.0,23.92156862745098,12.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:21.032398,mild,main,1517.0,24.313725490196077,16.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:21.537473,mild,main,1961.0,27.45098039215686,20.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:22.042101,mild,main,2642.25,33.333333333333336,25.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:22.547212,mild,main,3318.0,33.333333333333336,31.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:23.048769,mild,main,3839.5,16.862745098039216,33.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:23.553863,mild,main,3108.0,21.568627450980394,33.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:24.058934,mild,main,2604.75,28.627450980392158,36.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:24.563979,mild,main,2946.0,33.333333333333336,41.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:25.067706,mild,main,3247.25,33.72549019607843,45.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:25.572765,mild,main,3565.0,23.529411764705884,48.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
2025-05-15T14:25:26.077802,mild,main,3358.0,16.470588235294116,47.0,54,4.705882352941177,60,23,20.0,9.07,32,-5.46875,7.03125,-1.5625,-0.78125,0.140544,0.105,0.09,2.795208667124437,7.0588235294117645
