timestamp,driving_style,road_type,traffic_condition,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-06-01T11:59:34.862008,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1234.25,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:39.290601,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1226.25,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:39.716212,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1227.5,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:40.148415,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1224.5,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:40.574176,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1224.75,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:40.984304,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1220.0,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:41.449681,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1227.75,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:41.864483,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1219.0,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:42.278045,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1228.75,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:42.773208,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1247.0,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:43.210689,Passive,UNKNOWN_ROAD,Heavy,1237.0,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:43.623357,Passive,UNKNOWN_ROAD,Heavy,1253.75,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:44.037824,Passive,UNKNOWN_ROAD,Heavy,1259.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:44.460140,Passive,UNKNOWN_ROAD,Heavy,1260.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:44.874223,Passive,UNKNOWN_ROAD,Heavy,1255.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:45.287875,Passive,UNKNOWN_ROAD,Heavy,1257.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:45.707015,Passive,UNKNOWN_ROAD,Heavy,1266.75,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:46.127531,Passive,UNKNOWN_ROAD,Heavy,1273.75,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:46.549528,Passive,UNKNOWN_ROAD,Heavy,1260.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:46.962511,Passive,UNKNOWN_ROAD,Heavy,1253.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:47.374726,Passive,UNKNOWN_ROAD,Heavy,1267.0,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:47.789760,Passive,UNKNOWN_ROAD,Heavy,1242.0,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:48.206674,Passive,UNKNOWN_ROAD,Heavy,1213.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:48.621827,Passive,UNKNOWN_ROAD,Heavy,1183.25,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:49.038827,Passive,UNKNOWN_ROAD,Heavy,1224.0,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:49.851792,Passive,UNKNOWN_ROAD,Heavy,1227.25,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:50.273835,Passive,UNKNOWN_ROAD,Heavy,1227.25,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:50.688363,Passive,UNKNOWN_ROAD,Heavy,1226.75,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:51.111857,Passive,UNKNOWN_ROAD,Heavy,1235.25,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:51.527896,Passive,UNKNOWN_ROAD,Heavy,1243.25,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:51.945962,Passive,UNKNOWN_ROAD,Heavy,1234.0,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:52.356371,Passive,UNKNOWN_ROAD,Heavy,1235.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:52.793407,Passive,UNKNOWN_ROAD,Heavy,1229.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:53.202911,Passive,UNKNOWN_ROAD,Heavy,1223.75,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:53.620613,Passive,UNKNOWN_ROAD,Heavy,1216.75,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:54.037664,Passive,UNKNOWN_ROAD,Heavy,1220.25,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:54.448211,Passive,UNKNOWN_ROAD,Heavy,1209.75,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:54.868316,Passive,UNKNOWN_ROAD,Heavy,1226.0,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:55.283572,Passive,UNKNOWN_ROAD,Heavy,1205.75,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:55.705667,Passive,UNKNOWN_ROAD,Heavy,1213.5,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:56.127815,Passive,UNKNOWN_ROAD,Heavy,1202.25,14.901960784313726,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
2025-06-01T11:59:56.545133,Passive,UNKNOWN_ROAD,Heavy,1209.0,15.294117647058824,0.0,54,5.098039215686274,36,23,15.5,9.99,39,-2.34375,3.90625,0.0,-3.125,0.140544,0.1,0.09,2.819623102159152,7.0588235294117645
