timestamp,driving_style,road_type,traffic_condition,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-05-21T15:18:04.283312,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,883.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:08.748420,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,928.0,13.72549019607843,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:09.215886,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,902.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:09.660915,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,881.5,13.72549019607843,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:10.188709,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,903.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:10.694469,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,878.0,13.72549019607843,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:11.105951,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,890.0,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:11.515727,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,902.0,13.72549019607843,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:11.933611,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,883.0,13.72549019607843,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:12.348104,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,887.5,13.72549019607843,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:12.764723,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,890.0,13.72549019607843,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:13.184476,Passive,UNKNOWN_ROAD,Heavy,884.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:13.597199,Passive,UNKNOWN_ROAD,Heavy,934.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:14.009766,Passive,UNKNOWN_ROAD,Heavy,872.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:14.427850,Passive,UNKNOWN_ROAD,Heavy,927.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:14.844917,Passive,UNKNOWN_ROAD,Heavy,900.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:15.258663,Passive,UNKNOWN_ROAD,Heavy,881.0,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:15.668416,Passive,UNKNOWN_ROAD,Heavy,904.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:16.085751,Passive,UNKNOWN_ROAD,Heavy,883.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:16.506482,Passive,UNKNOWN_ROAD,Heavy,888.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:16.924986,Passive,UNKNOWN_ROAD,Heavy,900.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:17.334825,Passive,UNKNOWN_ROAD,Heavy,888.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:17.753068,Passive,UNKNOWN_ROAD,Heavy,853.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:18.161488,Passive,UNKNOWN_ROAD,Heavy,864.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:18.571137,Passive,UNKNOWN_ROAD,Heavy,889.0,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:18.979475,Passive,UNKNOWN_ROAD,Heavy,890.0,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:19.406768,Passive,UNKNOWN_ROAD,Heavy,886.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:19.832393,Passive,UNKNOWN_ROAD,Heavy,865.75,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:20.238207,Passive,UNKNOWN_ROAD,Heavy,871.5,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:20.651548,Passive,UNKNOWN_ROAD,Heavy,874.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:21.068906,Passive,UNKNOWN_ROAD,Heavy,862.0,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:21.656165,Passive,UNKNOWN_ROAD,Heavy,875.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
2025-05-21T15:18:22.145889,Passive,UNKNOWN_ROAD,Heavy,886.25,13.333333333333334,0.0,54,2.7450980392156863,54,24,15.0,6.08,34,-3.125,6.25,0.78125,-1.5625,0.140544,0.1,0.08,2.814740215152209,7.0588235294117645
