timestamp,driving_style,road_type,traffic_condition,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-06-03T13:47:50.998876,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1937.25,19.607843137254903,63.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:55.370196,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1900.75,16.470588235294116,61.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:55.785313,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1885.0,16.07843137254902,60.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:56.210905,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1862.75,16.07843137254902,59.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:56.628611,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1832.0,15.686274509803921,59.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:57.055224,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1817.5,14.901960784313726,58.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:57.479975,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1797.25,14.117647058823529,57.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:57.897988,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1763.25,14.117647058823529,56.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:58.315833,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1731.75,14.117647058823529,56.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:58.732667,UNKNOWN_STYLE,UNKNOWN_ROAD,UNKNOWN_TRAFFIC,1703.5,14.117647058823529,55.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:59.293939,Passive,Main,Light,1692.25,15.686274509803921,54.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:47:59.737337,Passive,Main,Light,1654.25,16.07843137254902,53.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:00.162269,Passive,Main,Light,1641.0,15.294117647058824,53.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:00.591826,Passive,Main,Light,1628.75,14.509803921568627,52.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:01.009953,Passive,Main,Light,1596.5,14.117647058823529,51.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:01.427381,Passive,Main,Light,1571.5,14.117647058823529,50.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:01.849409,Passive,Main,Light,1560.25,14.117647058823529,49.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:02.266408,Passive,Local,Light,1522.0,13.72549019607843,49.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:02.684324,Passive,Local,Light,1503.75,13.72549019607843,48.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:03.102986,Passive,Local,Light,1167.5,12.941176470588236,47.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:03.518150,Passive,Local,Light,1613.5,13.72549019607843,45.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:03.941951,Passive,Local,Light,2053.0,14.509803921568627,43.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:04.805326,Passive,Local,Light,1850.5,14.117647058823529,42.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:05.232810,Passive,Local,Light,1898.5,14.509803921568627,41.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:05.650124,Passive,Local,Light,2225.0,24.313725490196077,40.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:06.066082,Passive,Local,Light,3050.75,16.470588235294116,39.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:06.487438,Passive,Local,Light,2882.5,16.07843137254902,38.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:06.907978,Passive,Local,Light,2789.75,15.686274509803921,35.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:07.333854,Passive,Local,Light,2628.5,15.294117647058824,33.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:07.755711,Passive,Local,Light,2384.75,14.901960784313726,30.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:08.177714,Passive,Local,Light,2161.25,14.509803921568627,25.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
2025-06-03T13:48:08.619069,Passive,Local,Light,1722.25,13.72549019607843,22.0,54,9.411764705882353,91,20,27.0,24.14,56,-1.5625,1.5625,-0.78125,3.125,0.140544,0.645,0.585,2.76591134508278,7.0588235294117645
